seq,condition,counter,rtt_ms,resp_type,req_bytes,unix_time
907,unsigned,,90.000,255,7,1787088535.744
907,signed,330907,131.000,3,79,1787088535.877
908,unsigned,,92.000,255,7,1787088535.971
908,signed,330908,235.000,3,79,1787088536.209
909,unsigned,,89.000,255,7,1787088536.301
909,signed,330909,128.000,3,79,1787088536.432
910,unsigned,,90.000,255,7,1787088536.524
910,signed,330910,131.000,3,79,1787088536.659
911,unsigned,,88.000,255,7,1787088536.749
911,signed,330911,137.000,3,79,1787088536.887
912,unsigned,,87.000,255,7,1787088536.980
912,signed,330912,129.000,3,79,1787088537.111
913,unsigned,,89.000,255,7,1787088537.203
913,signed,330913,128.000,3,79,1787088537.335
914,unsigned,,90.000,255,7,1787088537.428
914,signed,330914,126.000,3,79,1787088537.557
915,unsigned,,87.000,255,7,1787088537.648
915,signed,330915,129.000,3,79,1787088537.779
916,unsigned,,88.000,255,7,1787088537.869
916,signed,330916,170.000,3,79,1787088538.042
917,unsigned,,88.000,255,7,1787088538.135
917,signed,330917,128.000,3,79,1787088538.266
918,unsigned,,90.000,255,7,1787088538.359
918,signed,330918,129.000,3,79,1787088538.492
919,unsigned,,85.000,255,7,1787088538.582
919,signed,330919,130.000,3,79,1787088538.714
920,unsigned,,87.000,255,7,1787088538.803
920,signed,330920,128.000,3,79,1787088538.933
921,unsigned,,92.000,255,7,1787088539.028
921,signed,330921,130.000,3,79,1787088539.162
922,unsigned,,90.000,255,7,1787088539.254
922,signed,330922,131.000,3,79,1787088539.387
923,unsigned,,91.000,255,7,1787088539.480
923,signed,330923,130.000,3,79,1787088539.613
924,unsigned,,94.000,255,7,1787088539.708
924,signed,330924,130.000,3,79,1787088539.842
925,unsigned,,87.000,255,7,1787088539.933
925,signed,330925,128.000,3,79,1787088540.064
926,unsigned,,90.000,255,7,1787088540.157
926,signed,330926,129.000,3,79,1787088540.289
927,unsigned,,90.000,255,7,1787088540.380
927,signed,330927,129.000,3,79,1787088540.511
928,unsigned,,92.000,255,7,1787088540.604
928,signed,330928,127.000,3,79,1787088540.733
929,unsigned,,91.000,255,7,1787088540.825
929,signed,330929,128.000,3,79,1787088540.955
930,unsigned,,92.000,255,7,1787088541.048
930,signed,330930,129.000,3,79,1787088541.179
931,unsigned,,94.000,255,7,1787088541.275
931,signed,330931,133.000,3,79,1787088541.412
932,unsigned,,91.000,255,7,1787088541.506
932,signed,330932,127.000,3,79,1787088541.637
933,unsigned,,89.000,255,7,1787088541.729
933,signed,330933,128.000,3,79,1787088541.861
934,unsigned,,91.000,255,7,1787088541.954
934,signed,330934,130.000,3,79,1787088542.087
935,unsigned,,92.000,255,7,1787088542.180
935,signed,330935,129.000,3,79,1787088542.312
936,unsigned,,89.000,255,7,1787088542.403
936,signed,330936,130.000,3,79,1787088542.535
937,unsigned,,90.000,255,7,1787088542.628
937,signed,330937,127.000,3,79,1787088542.757
938,unsigned,,90.000,255,7,1787088542.850
938,signed,330938,130.000,3,79,1787088542.983
939,unsigned,,145.000,255,7,1787088543.130
939,signed,330939,131.000,3,79,1787088543.263
940,unsigned,,88.000,255,7,1787088543.352
940,signed,330940,129.000,3,79,1787088543.484
941,unsigned,,93.000,255,7,1787088543.579
941,signed,330941,129.000,3,79,1787088543.713
942,unsigned,,89.000,255,7,1787088543.804
942,signed,330942,131.000,3,79,1787088543.937
943,unsigned,,89.000,255,7,1787088544.030
943,signed,330943,131.000,3,79,1787088544.164
944,unsigned,,93.000,255,7,1787088544.259
944,signed,330944,128.000,3,79,1787088544.391
945,unsigned,,91.000,255,7,1787088544.483
945,signed,330945,133.000,3,79,1787088544.617
946,unsigned,,95.000,255,7,1787088544.713
946,signed,330946,130.000,3,79,1787088544.845
947,unsigned,,88.000,255,7,1787088544.935
947,signed,330947,131.000,3,79,1787088545.069
948,unsigned,,91.000,255,7,1787088545.162
948,signed,330948,131.000,3,79,1787088545.296
949,unsigned,,93.000,255,7,1787088545.392
949,signed,330949,128.000,3,79,1787088545.523
950,unsigned,,92.000,255,7,1787088545.617
950,signed,330950,129.000,3,79,1787088545.750
951,unsigned,,90.000,255,7,1787088545.842
951,signed,330951,129.000,3,79,1787088545.975
952,unsigned,,89.000,255,7,1787088546.066
952,signed,330952,129.000,3,79,1787088546.198
953,unsigned,,94.000,255,7,1787088546.295
953,signed,330953,128.000,3,79,1787088546.426
954,unsigned,,90.000,255,7,1787088546.519
954,signed,330954,130.000,3,79,1787088546.652
955,unsigned,,92.000,255,7,1787088546.746
955,signed,330955,131.000,3,79,1787088546.879
956,unsigned,,91.000,255,7,1787088546.973
956,signed,330956,128.000,3,79,1787088547.105
957,unsigned,,97.000,255,7,1787088547.205
957,signed,330957,127.000,3,79,1787088547.335
958,unsigned,,92.000,255,7,1787088547.429
958,signed,330958,129.000,3,79,1787088547.561
959,unsigned,,91.000,255,7,1787088547.654
959,signed,330959,131.000,3,79,1787088547.786
960,unsigned,,89.000,255,7,1787088547.877
960,signed,330960,153.000,3,79,1787088548.034
961,unsigned,,95.000,255,7,1787088548.132
961,signed,330961,127.000,3,79,1787088548.262
962,unsigned,,91.000,255,7,1787088548.356
962,signed,330962,129.000,3,79,1787088548.489
963,unsigned,,92.000,255,7,1787088548.584
963,signed,330963,133.000,3,79,1787088548.720
964,unsigned,,91.000,255,7,1787088548.814
964,signed,330964,130.000,3,79,1787088548.947
965,unsigned,,91.000,255,7,1787088549.040
965,signed,330965,128.000,3,79,1787088549.171
966,unsigned,,90.000,255,7,1787088549.263
966,signed,330966,132.000,3,79,1787088549.398
967,unsigned,,90.000,255,7,1787088549.490
967,signed,330967,131.000,3,79,1787088549.624
968,unsigned,,99.000,255,7,1787088549.726
968,signed,330968,128.000,3,79,1787088549.856
969,unsigned,,88.000,255,7,1787088549.947
969,signed,330969,129.000,3,79,1787088550.079
970,unsigned,,89.000,255,7,1787088550.170
970,signed,330970,129.000,3,79,1787088550.302
971,unsigned,,91.000,255,7,1787088550.396
971,signed,330971,128.000,3,79,1787088550.526
972,unsigned,,86.000,255,7,1787088550.615
972,signed,330972,129.000,3,79,1787088550.746
973,unsigned,,89.000,255,7,1787088550.838
973,signed,330973,131.000,3,79,1787088550.972
974,unsigned,,91.000,255,7,1787088551.066
974,signed,330974,127.000,3,79,1787088551.197
975,unsigned,,92.000,255,7,1787088551.291
975,signed,330975,129.000,3,79,1787088551.423
976,unsigned,,89.000,255,7,1787088551.515
976,signed,330976,131.000,3,79,1787088551.648
977,unsigned,,88.000,255,7,1787088551.739
977,signed,330977,127.000,3,79,1787088551.869
978,unsigned,,97.000,255,7,1787088551.970
978,signed,330978,128.000,3,79,1787088552.101
979,unsigned,,90.000,255,7,1787088552.192
979,signed,330979,130.000,3,79,1787088552.325
980,unsigned,,92.000,255,7,1787088552.419
980,signed,330980,133.000,3,79,1787088552.554
981,unsigned,,90.000,255,7,1787088552.646
981,signed,330981,132.000,3,79,1787088552.780
982,unsigned,,89.000,255,7,1787088552.872
982,signed,330982,128.000,3,79,1787088553.003
983,unsigned,,87.000,255,7,1787088553.092
983,signed,330983,130.000,3,79,1787088553.223
984,unsigned,,92.000,255,7,1787088553.317
984,signed,330984,129.000,3,79,1787088553.449
985,unsigned,,91.000,255,7,1787088553.543
985,signed,330985,129.000,3,79,1787088553.676
986,unsigned,,94.000,255,7,1787088553.772
986,signed,330986,129.000,3,79,1787088553.904
987,unsigned,,89.000,255,7,1787088553.996
987,signed,330987,133.000,3,79,1787088554.131
988,unsigned,,91.000,255,7,1787088554.224
988,signed,330988,128.000,3,79,1787088554.357
989,unsigned,,86.000,255,7,1787088554.446
989,signed,330989,130.000,3,79,1787088554.579
990,unsigned,,86.000,255,7,1787088554.667
990,signed,330990,129.000,3,79,1787088554.799
991,unsigned,,91.000,255,7,1787088554.893
991,signed,330991,131.000,3,79,1787088555.027
992,unsigned,,92.000,255,7,1787088555.122
992,signed,330992,130.000,3,79,1787088555.255
993,unsigned,,89.000,255,7,1787088555.347
993,signed,330993,127.000,3,79,1787088555.477
994,unsigned,,92.000,255,7,1787088555.571
994,signed,330994,128.000,3,79,1787088555.702
995,unsigned,,88.000,255,7,1787088555.793
995,signed,330995,131.000,3,79,1787088555.927
996,unsigned,,96.000,255,7,1787088556.026
996,signed,330996,129.000,3,79,1787088556.158
997,unsigned,,88.000,255,7,1787088556.249
997,signed,330997,130.000,3,79,1787088556.382
998,unsigned,,89.000,255,7,1787088556.473
998,signed,330998,129.000,3,79,1787088556.605
999,unsigned,,90.000,255,7,1787088556.698
999,signed,330999,129.000,3,79,1787088556.830
