seq,condition,counter,rtt_ms,resp_type,req_bytes,unix_time
908,unsigned,,97.000,255,7,1787087783.345
908,signed,310908,136.000,3,79,1787087783.483
909,unsigned,,97.000,255,7,1787087783.583
909,signed,310909,133.000,3,79,1787087783.719
910,unsigned,,100.000,255,7,1787087783.822
910,signed,310910,131.000,3,79,1787087783.956
911,unsigned,,90.000,255,7,1787087784.049
911,signed,310911,136.000,3,79,1787087784.188
912,unsigned,,88.000,255,7,1787087784.278
912,signed,310912,152.000,3,79,1787087784.434
913,unsigned,,109.000,255,7,1787087784.546
913,signed,310913,143.000,3,79,1787087784.692
914,unsigned,,88.000,255,7,1787087784.783
914,signed,310914,156.000,3,79,1787087784.941
915,unsigned,,89.000,255,7,1787087785.033
915,signed,310915,129.000,3,79,1787087785.164
916,unsigned,,91.000,255,7,1787087785.258
916,signed,310916,133.000,3,79,1787087785.393
917,unsigned,,92.000,255,7,1787087785.488
917,signed,310917,131.000,3,79,1787087785.624
918,unsigned,,94.000,255,7,1787087785.720
918,signed,310918,152.000,3,79,1787087785.876
919,unsigned,,97.000,255,7,1787087785.975
919,signed,310919,132.000,3,79,1787087786.110
920,unsigned,,111.000,255,7,1787087786.224
920,signed,310920,149.000,3,79,1787087786.376
921,unsigned,,103.000,255,7,1787087786.481
921,signed,310921,134.000,3,79,1787087786.618
922,unsigned,,95.000,255,7,1787087786.715
922,signed,310922,139.000,3,79,1787087786.857
923,unsigned,,91.000,255,7,1787087786.951
923,signed,310923,141.000,3,79,1787087787.096
924,unsigned,,93.000,255,7,1787087787.192
924,signed,310924,155.000,3,79,1787087787.350
925,unsigned,,94.000,255,7,1787087787.447
925,signed,310925,129.000,3,79,1787087787.579
926,unsigned,,97.000,255,7,1787087787.679
926,signed,310926,143.000,3,79,1787087787.825
927,unsigned,,90.000,255,7,1787087787.917
927,signed,310927,130.000,3,79,1787087788.050
928,unsigned,,89.000,255,7,1787087788.142
928,signed,310928,129.000,3,79,1787087788.274
929,unsigned,,92.000,255,7,1787087788.369
929,signed,310929,158.000,3,79,1787087788.531
930,unsigned,,104.000,255,7,1787087788.638
930,signed,310930,131.000,3,79,1787087788.772
931,unsigned,,93.000,255,7,1787087788.868
931,signed,310931,148.000,3,79,1787087789.020
932,unsigned,,93.000,255,7,1787087789.117
932,signed,310932,127.000,3,79,1787087789.248
933,unsigned,,93.000,255,7,1787087789.344
933,signed,310933,130.000,3,79,1787087789.477
934,unsigned,,89.000,255,7,1787087789.568
934,signed,310934,130.000,3,79,1787087789.701
935,unsigned,,91.000,255,7,1787087789.794
935,signed,310935,137.000,3,79,1787087789.934
936,unsigned,,94.000,255,7,1787087790.030
936,signed,310936,143.000,3,79,1787087790.176
937,unsigned,,96.000,255,7,1787087790.274
937,signed,310937,126.000,3,79,1787087790.404
938,unsigned,,96.000,255,7,1787087790.503
938,signed,310938,132.000,3,79,1787087790.638
939,unsigned,,89.000,255,7,1787087790.730
939,signed,310939,141.000,3,79,1787087790.874
940,unsigned,,89.000,255,7,1787087790.966
940,signed,310940,140.000,3,79,1787087791.109
941,unsigned,,94.000,255,7,1787087791.205
941,signed,310941,134.000,3,79,1787087791.343
942,unsigned,,96.000,255,7,1787087791.442
942,signed,310942,132.000,3,79,1787087791.576
943,unsigned,,90.000,255,7,1787087791.669
943,signed,310943,142.000,3,79,1787087791.812
944,unsigned,,132.000,255,7,1787087791.947
944,signed,310944,132.000,3,79,1787087792.083
945,unsigned,,89.000,255,7,1787087792.174
945,signed,310945,172.000,3,79,1787087792.349
946,unsigned,,88.000,255,7,1787087792.440
946,signed,310946,130.000,3,79,1787087792.574
947,unsigned,,97.000,255,7,1787087792.674
947,signed,310947,135.000,3,79,1787087792.812
948,unsigned,,91.000,255,7,1787087792.906
948,signed,310948,136.000,3,79,1787087793.046
949,unsigned,,107.000,255,7,1787087793.156
949,signed,310949,135.000,3,79,1787087793.294
950,unsigned,,103.000,255,7,1787087793.399
950,signed,310950,142.000,3,79,1787087793.544
951,unsigned,,96.000,255,7,1787087793.642
951,signed,310951,131.000,3,79,1787087793.776
952,unsigned,,101.000,255,7,1787087793.880
952,signed,310952,130.000,3,79,1787087794.013
953,unsigned,,90.000,255,7,1787087794.105
953,signed,310953,127.000,3,79,1787087794.235
954,unsigned,,89.000,255,7,1787087794.328
954,signed,310954,141.000,3,79,1787087794.471
955,unsigned,,112.000,255,7,1787087794.585
955,signed,310955,128.000,3,79,1787087794.716
956,unsigned,,90.000,255,7,1787087794.809
956,signed,310956,131.000,3,79,1787087794.943
957,unsigned,,105.000,255,7,1787087795.050
957,signed,310957,139.000,3,79,1787087795.192
958,unsigned,,111.000,255,7,1787087795.306
958,signed,310958,128.000,3,79,1787087795.436
959,unsigned,,119.000,255,7,1787087795.557
959,signed,310959,142.000,3,79,1787087795.702
960,unsigned,,97.000,255,7,1787087795.802
960,signed,310960,152.000,3,79,1787087795.958
961,unsigned,,89.000,255,7,1787087796.051
961,signed,310961,141.000,3,79,1787087796.194
962,unsigned,,95.000,255,7,1787087796.291
962,signed,310962,136.000,3,79,1787087796.428
963,unsigned,,91.000,255,7,1787087796.521
963,signed,310963,149.000,3,79,1787087796.671
964,unsigned,,122.000,255,7,1787087796.796
964,signed,310964,137.000,3,79,1787087796.935
965,unsigned,,97.000,255,7,1787087797.035
965,signed,310965,132.000,3,79,1787087797.168
966,unsigned,,95.000,255,7,1787087797.265
966,signed,310966,168.000,3,79,1787087797.435
967,unsigned,,103.000,255,7,1787087797.541
967,signed,310967,137.000,3,79,1787087797.681
968,unsigned,,109.000,255,7,1787087797.791
968,signed,310968,156.000,3,79,1787087797.951
969,unsigned,,93.000,255,7,1787087798.047
969,signed,310969,129.000,3,79,1787087798.178
970,unsigned,,110.000,255,7,1787087798.289
970,signed,310970,131.000,3,79,1787087798.423
971,unsigned,,93.000,255,7,1787087798.519
971,signed,310971,148.000,3,79,1787087798.670
972,unsigned,,113.000,255,7,1787087798.787
972,signed,310972,131.000,3,79,1787087798.922
973,unsigned,,413.000,255,7,1787087799.338
973,signed,310973,158.000,3,79,1787087799.500
974,unsigned,,106.000,255,7,1787087799.608
974,signed,310974,130.000,3,79,1787087799.740
975,unsigned,,102.000,255,7,1787087799.844
975,signed,310975,149.000,3,79,1787087799.994
976,unsigned,,103.000,255,7,1787087800.100
976,signed,310976,143.000,3,79,1787087800.244
977,unsigned,,96.000,255,7,1787087800.342
977,signed,310977,131.000,3,79,1787087800.475
978,unsigned,,105.000,255,7,1787087800.582
978,signed,310978,135.000,3,79,1787087800.719
979,unsigned,,105.000,255,7,1787087800.826
979,signed,310979,129.000,3,79,1787087800.958
980,unsigned,,103.000,255,7,1787087801.061
980,signed,310980,130.000,3,79,1787087801.194
981,unsigned,,101.000,255,7,1787087801.297
981,signed,310981,144.000,3,79,1787087801.443
982,unsigned,,91.000,255,7,1787087801.535
982,signed,310982,128.000,3,79,1787087801.666
983,unsigned,,92.000,255,7,1787087801.760
983,signed,310983,164.000,3,79,1787087801.926
984,unsigned,,101.000,255,7,1787087802.029
984,signed,310984,133.000,3,79,1787087802.166
985,unsigned,,92.000,255,7,1787087802.259
985,signed,310985,192.000,3,79,1787087802.453
986,unsigned,,103.000,255,7,1787087802.559
986,signed,310986,141.000,3,79,1787087802.704
987,unsigned,,154.000,255,7,1787087802.861
987,signed,310987,140.000,3,79,1787087803.002
988,unsigned,,88.000,255,7,1787087803.092
988,signed,310988,165.000,3,79,1787087803.260
989,unsigned,,108.000,255,7,1787087803.369
989,signed,310989,129.000,3,79,1787087803.499
990,unsigned,,91.000,255,7,1787087803.590
990,signed,310990,141.000,3,79,1787087803.732
991,unsigned,,95.000,255,7,1787087803.828
991,signed,310991,139.000,3,79,1787087803.968
992,unsigned,,122.000,255,7,1787087804.090
992,signed,310992,161.000,3,79,1787087804.252
993,unsigned,,100.000,255,7,1787087804.354
993,signed,310993,149.000,3,79,1787087804.503
994,unsigned,,105.000,255,7,1787087804.610
994,signed,310994,135.000,3,79,1787087804.745
995,unsigned,,90.000,255,7,1787087804.837
995,signed,310995,142.000,3,79,1787087804.979
996,unsigned,,99.000,255,7,1787087805.079
996,signed,310996,139.000,3,79,1787087805.220
997,unsigned,,89.000,255,7,1787087805.310
997,signed,310997,148.000,3,79,1787087805.460
998,unsigned,,91.000,255,7,1787087805.552
998,signed,310998,132.000,3,79,1787087805.686
999,unsigned,,113.000,255,7,1787087805.799
999,signed,310999,141.000,3,79,1787087805.941
