seq,condition,counter,rtt_ms,resp_type,req_bytes,unix_time
908,signed,200908,144.000,3,79,1787000490.983
909,unsigned,,103.000,255,7,1787000491.088
909,signed,200909,143.000,3,79,1787000491.233
910,unsigned,,100.000,255,7,1787000491.336
910,signed,200910,143.000,3,79,1787000491.483
911,unsigned,,102.000,255,7,1787000491.588
911,signed,200911,146.000,3,79,1787000491.737
912,unsigned,,111.000,255,7,1787000491.850
912,signed,200912,143.000,3,79,1787000491.995
913,unsigned,,101.000,255,7,1787000492.099
913,signed,200913,149.000,3,79,1787000492.249
914,unsigned,,102.000,255,7,1787000492.352
914,signed,200914,150.000,3,79,1787000492.502
915,unsigned,,101.000,255,7,1787000492.606
915,signed,200915,143.000,3,79,1787000492.752
916,unsigned,,101.000,255,7,1787000492.855
916,signed,200916,144.000,3,79,1787000493.001
917,unsigned,,103.000,255,7,1787000493.107
917,signed,200917,144.000,3,79,1787000493.253
918,unsigned,,102.000,255,7,1787000493.357
918,signed,200918,142.000,3,79,1787000493.502
919,unsigned,,104.000,255,7,1787000493.608
919,signed,200919,146.000,3,79,1787000493.758
920,unsigned,,102.000,255,7,1787000493.863
920,signed,200920,148.000,3,79,1787000494.015
921,unsigned,,103.000,255,7,1787000494.120
921,signed,200921,146.000,3,79,1787000494.269
922,unsigned,,103.000,255,7,1787000494.375
922,signed,200922,141.000,3,79,1787000494.519
923,unsigned,,103.000,255,7,1787000494.625
923,signed,200923,147.000,3,79,1787000494.774
924,unsigned,,100.000,255,7,1787000494.876
924,signed,200924,142.000,3,79,1787000495.021
925,unsigned,,105.000,255,7,1787000495.128
925,signed,200925,140.000,3,79,1787000495.270
926,unsigned,,103.000,255,7,1787000495.376
926,signed,200926,143.000,3,79,1787000495.520
927,unsigned,,103.000,255,7,1787000495.625
927,signed,200927,144.000,3,79,1787000495.771
928,unsigned,,103.000,255,7,1787000495.876
928,signed,200928,144.000,3,79,1787000496.023
929,unsigned,,104.000,255,7,1787000496.129
929,signed,200929,146.000,3,79,1787000496.279
930,unsigned,,102.000,255,7,1787000496.384
930,signed,200930,144.000,3,79,1787000496.532
931,unsigned,,104.000,255,7,1787000496.638
931,signed,200931,144.000,3,79,1787000496.785
932,unsigned,,103.000,255,7,1787000496.891
932,signed,200932,142.000,3,79,1787000497.036
933,unsigned,,103.000,255,7,1787000497.142
933,signed,200933,145.000,3,79,1787000497.289
934,unsigned,,104.000,255,7,1787000497.395
934,signed,200934,142.000,3,79,1787000497.540
935,unsigned,,106.000,255,7,1787000497.648
935,signed,200935,144.000,3,79,1787000497.795
936,unsigned,,102.000,255,7,1787000497.900
936,signed,200936,140.000,3,79,1787000498.044
937,unsigned,,105.000,255,7,1787000498.153
937,signed,200937,142.000,3,79,1787000498.296
938,unsigned,,105.000,255,7,1787000498.405
938,signed,200938,143.000,3,79,1787000498.551
939,unsigned,,105.000,255,7,1787000498.659
939,signed,200939,187.000,3,79,1787000498.849
940,unsigned,,103.000,255,7,1787000498.956
940,signed,200940,145.000,3,79,1787000499.104
941,unsigned,,149.000,255,7,1787000499.256
941,signed,200941,144.000,3,79,1787000499.403
942,unsigned,,103.000,255,7,1787000499.509
942,signed,200942,142.000,3,79,1787000499.653
943,unsigned,,101.000,255,7,1787000499.757
943,signed,200943,143.000,3,79,1787000499.904
944,unsigned,,107.000,255,7,1787000500.014
944,signed,200944,142.000,3,79,1787000500.160
945,unsigned,,101.000,255,7,1787000500.265
945,signed,200945,144.000,3,79,1787000500.412
946,unsigned,,102.000,255,7,1787000500.517
946,signed,200946,140.000,3,79,1787000500.661
947,unsigned,,104.000,255,7,1787000500.767
947,signed,200947,140.000,3,79,1787000500.911
948,unsigned,,112.000,255,7,1787000501.026
948,signed,200948,145.000,3,79,1787000501.174
949,unsigned,,101.000,255,7,1787000501.278
949,signed,200949,140.000,3,79,1787000501.420
950,unsigned,,102.000,255,7,1787000501.525
950,signed,200950,146.000,3,79,1787000501.676
951,unsigned,,103.000,255,7,1787000501.782
951,signed,200951,148.000,3,79,1787000501.933
952,unsigned,,109.000,255,7,1787000502.045
952,signed,200952,146.000,3,79,1787000502.195
953,unsigned,,103.000,255,7,1787000502.300
953,signed,200953,145.000,3,79,1787000502.447
954,unsigned,,103.000,255,7,1787000502.554
954,signed,200954,142.000,3,79,1787000502.700
955,unsigned,,105.000,255,7,1787000502.808
955,signed,200955,142.000,3,79,1787000502.954
956,unsigned,,99.000,255,7,1787000503.056
956,signed,200956,146.000,3,79,1787000503.206
957,unsigned,,102.000,255,7,1787000503.312
957,signed,200957,143.000,3,79,1787000503.459
958,unsigned,,101.000,255,7,1787000503.563
958,signed,200958,141.000,3,79,1787000503.709
959,unsigned,,106.000,255,7,1787000503.819
959,signed,200959,141.000,3,79,1787000503.964
960,unsigned,,101.000,255,7,1787000504.068
960,signed,200960,166.000,3,79,1787000504.239
961,unsigned,,102.000,255,7,1787000504.343
961,signed,200961,150.000,3,79,1787000504.497
962,unsigned,,100.000,255,7,1787000504.600
962,signed,200962,143.000,3,79,1787000504.747
963,unsigned,,101.000,255,7,1787000504.850
963,signed,200963,145.000,3,79,1787000505.000
964,unsigned,,102.000,255,7,1787000505.105
964,signed,200964,144.000,3,79,1787000505.254
965,unsigned,,104.000,255,7,1787000505.361
965,signed,200965,143.000,3,79,1787000505.507
966,unsigned,,105.000,255,7,1787000505.614
966,signed,200966,144.000,3,79,1787000505.760
967,unsigned,,106.000,255,7,1787000505.867
967,signed,200967,142.000,3,79,1787000506.011
968,unsigned,,101.000,255,7,1787000506.114
968,signed,200968,145.000,3,79,1787000506.262
969,unsigned,,103.000,255,7,1787000506.368
969,signed,200969,146.000,3,79,1787000506.515
970,unsigned,,103.000,255,7,1787000506.618
970,signed,200970,145.000,3,79,1787000506.766
971,unsigned,,104.000,255,7,1787000506.871
971,signed,200971,145.000,3,79,1787000507.017
972,unsigned,,101.000,255,7,1787000507.120
972,signed,200972,143.000,3,79,1787000507.264
973,unsigned,,123.000,255,7,1787000507.387
973,signed,200973,148.000,3,79,1787000507.537
974,unsigned,,105.000,255,7,1787000507.643
974,signed,200974,147.000,3,79,1787000507.791
975,unsigned,,103.000,255,7,1787000507.895
975,signed,200975,145.000,3,79,1787000508.042
976,unsigned,,104.000,255,7,1787000508.147
976,signed,200976,139.000,3,79,1787000508.289
977,unsigned,,101.000,255,7,1787000508.392
977,signed,200977,239.000,3,79,1787000508.633
978,unsigned,,101.000,255,7,1787000508.736
978,signed,200978,142.000,3,79,1787000508.880
979,unsigned,,102.000,255,7,1787000508.983
979,signed,200979,140.000,3,79,1787000509.125
980,unsigned,,107.000,255,7,1787000509.234
980,signed,200980,142.000,3,79,1787000509.378
981,unsigned,,105.000,255,7,1787000509.485
981,signed,200981,143.000,3,79,1787000509.630
982,unsigned,,99.000,255,7,1787000509.731
982,signed,200982,142.000,3,79,1787000509.875
983,unsigned,,100.000,255,7,1787000509.977
983,signed,200983,142.000,3,79,1787000510.122
984,unsigned,,101.000,255,7,1787000510.225
984,signed,200984,146.000,3,79,1787000510.373
985,unsigned,,104.000,255,7,1787000510.479
985,signed,200985,148.000,3,79,1787000510.629
986,unsigned,,103.000,255,7,1787000510.735
986,signed,200986,144.000,3,79,1787000510.883
987,unsigned,,100.000,255,7,1787000510.985
987,signed,200987,143.000,3,79,1787000511.130
988,unsigned,,106.000,255,7,1787000511.238
988,signed,200988,140.000,3,79,1787000511.381
989,unsigned,,100.000,255,7,1787000511.485
989,signed,200989,144.000,3,79,1787000511.631
990,unsigned,,99.000,255,7,1787000511.733
990,signed,200990,144.000,3,79,1787000511.881
991,unsigned,,124.000,255,7,1787000512.008
991,signed,200991,142.000,3,79,1787000512.153
992,unsigned,,104.000,255,7,1787000512.260
992,signed,200992,141.000,3,79,1787000512.405
993,unsigned,,104.000,255,7,1787000512.512
993,signed,200993,146.000,3,79,1787000512.662
994,unsigned,,104.000,255,7,1787000512.770
994,signed,200994,142.000,3,79,1787000512.915
995,unsigned,,106.000,255,7,1787000513.024
995,signed,200995,151.000,3,79,1787000513.179
996,unsigned,,102.000,255,7,1787000513.284
996,signed,200996,147.000,3,79,1787000513.433
997,unsigned,,102.000,255,7,1787000513.538
997,signed,200997,142.000,3,79,1787000513.683
998,unsigned,,99.000,255,7,1787000513.786
998,signed,200998,142.000,3,79,1787000513.932
999,unsigned,,101.000,255,7,1787000514.036
999,signed,200999,143.000,3,79,1787000514.182
